1. YEAR,2. TRIFD,3. FRS ID,4. FACILITY NAME,5. STREET ADDRESS,6. CITY,7. COUNTY,8. ST,9. ZIP,10. BIA,11. TRIBE,12. LATITUDE,13. LONGITUDE,14. HORIZONTAL DATUM,15. PARENT CO NAME,16. PARENT CO DB NUM,17. STANDARD PARENT CO NAME,18. FOREIGN PARENT CO NAME,19. FOREIGN PARENT CO DB NUM,20. STANDARD FOREIGN PARENT CO NAME,21. FEDERAL FACILITY,22. INDUSTRY SECTOR CODE,23. INDUSTRY SECTOR,24. PRIMARY SIC,25. SIC 2,26. SIC 3,27. SIC 4,28. SIC 5,29. SIC 6,30. PRIMARY NAICS,31. NAICS 2,32. NAICS 3,33. NAICS 4,34. NAICS 5,35. NAICS 6,36. DOC_CTRL_NUM,37. CHEMICAL,38. ELEMENTAL METAL INCLUDED,39. TRI CHEMICAL/COMPOUND ID,40. CAS#,41. SRS ID,42. CLEAN AIR ACT CHEMICAL,43. CLASSIFICATION,44. METAL,45. METAL CATEGORY,46. CARCINOGEN,47. PBT,48. PFAS,49. FORM TYPE,50. UNIT OF MEASURE,51. 5.1 - FUGITIVE AIR,52. 5.2 - STACK AIR,53. 5.3 - WATER,54. 5.4 - UNDERGROUND,55. 5.4.1 - UNDERGROUND CL I,56. 5.4.2 - UNDERGROUND C II-V,57. 5.5.1 - LANDFILLS,58. 5.5.1A - RCRA C LANDFILL,59. 5.5.1B - OTHER LANDFILLS,60. 5.5.2 - LAND TREATMENT,61. 5.5.3 - SURFACE IMPNDMNT,62. 5.5.3A - RCRA SURFACE IM,63. 5.5.3B - OTHER SURFACE I,64. 5.5.4 - OTHER DISPOSAL,65. ON-SITE RELEASE TOTAL,66. 6.1 - POTW - TRNS RLSE,67. 6.1 - POTW - TRNS TRT,68. POTW - TOTAL TRANSFERS,69. 6.2 - M10,70. 6.2 - M41,71. 6.2 - M62,72. 6.2 - M40 METAL,73. 6.2 - M61 METAL,74. 6.2 - M71,75. 6.2 - M81,76. 6.2 - M82,77. 6.2 - M72,78. 6.2 - M63,79. 6.2 - M66,80. 6.2 - M67,81. 6.2 - M64,82. 6.2 - M65,83. 6.2 - M73,84. 6.2 - M79,85. 6.2 - M90,86. 6.2 - M94,87. 6.2 - M99,88. OFF-SITE RELEASE TOTAL,89. 6.2 - M20,90. 6.2 - M24,91. 6.2 - M26,92. 6.2 - M28,93. 6.2 - M93,94. OFF-SITE RECYCLED TOTAL,95. 6.2 - M56,96. 6.2 - M92,97. OFF-SITE ENERGY RECOVERY T,98. 6.2 - M40 NON-METAL,99. 6.2 - M50,100. 6.2 - M54,101. 6.2 - M61 NON-METAL,102. 6.2 - M69,103. 6.2 - M95,104. OFF-SITE TREATED TOTAL,105. 6.2 - UNCLASSIFIED,106. 6.2 - TOTAL TRANSFER,107. TOTAL RELEASES,108. 8.1 - RELEASES,109. 8.1A - ON-SITE CONTAINED,110. 8.1B - ON-SITE OTHER,111. 8.1C - OFF-SITE CONTAIN,112. 8.1D - OFF-SITE OTHER R,113. 8.2 - ENERGY RECOVER ON,114. 8.3 - ENERGY RECOVER OF,115. 8.4 - RECYCLING ON SITE,116. 8.5 - RECYCLING OFF SIT,117. 8.6 - TREATMENT ON SITE,118. 8.7 - TREATMENT OFF SITE,119. PRODUCTION WSTE (8.1-8.7),120. 8.8 - ONE-TIME RELEASE,121. PROD_RATIO_OR_ ACTIVITY,122. 8.9 - PRODUCTION RATIO
2024,78071DMNDS301LE,110000464462,VALERO THREE RIVERS REFINERY,301 LEROY ST,THREE RIVERS,LIVE OAK,TX,78071,,,28.456667,-98.190277,,VALERO ENERGY CORP,082686916,VALERO ENERGY CORP,NA,,NA,NO,324,Petroleum,,,,,,,324110,,,,,,1324222949226,Polycyclic aromatic compounds,NO,N590,N590,649749,YES,PBT,NO,Non_Metal,YES,YES,NO,R,Pounds,2.600,58.400,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.005,0.000,0.000,0.000,0.000,61.005,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.105,0.000,0.000,0.000,0.000,0.000,0.105,0.000,0.000,16.190,0.000,0.000,16.190,0.000,0.000,0.000,0.000,0.000,0.000,0.000,16.647,0.000,16.647,0.000,32.942,61.110,0.000,0.000,61.005,0.105,0.000,0.000,0.000,0.000,16.190,0.000,16.647,93.947,,PRODUCTION,1.130
2024,7702WPRNCN777WA,110060260140,VIBRANTZ ENERGY LLC,7707 WALLISVILLE RD,HOUSTON,HARRIS,TX,77020,,,29.788560,-95.286340,,VIBRANTZ TECHNOLOGIES INC,054127519,VIBRANTZ TECHNOLOGIES INC,NA,,NA,NO,325,Chemicals,,,,,,,325220,,,,,,1324223045081,Manganese compounds,NO,N450,N450,650010,YES,TRI,YES,Metal complound categories,NO,NO,NO,R,Pounds,0.020,1.730,116.350,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,118.100,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,118.100,0.000,0.000,118.100,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,118.100,,PRODUCTION,1.000
2024,7841WCRPSC6746U,110031302720,VALERO CORPUS CHRISTI ASPHALT TERMINAL,6746 UP RIVER RD,CORPUS CHRISTI,NUECES,TX,78409,,,27.816818,-97.496424,,VALERO ENERGY CORP,082686916,VALERO ENERGY CORP,NA,,NA,NO,324,Petroleum,,,,,,,324121,,,,,,1324223188614,Naphthalene,NO,0000091203,91-20-3,13326,YES,TRI,NO,Non_Metal,YES,NO,NO,A,Pounds,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.000
2024,77522CHVRN9500I,110007177768,CHEVRON PHILLIPS CHEMICAL CO LP,9500 IH-10 E,BAYTOWN,HARRIS,TX,77521,,,29.826000,-94.921917,,CHEVRON PHILLIPS CHEMICAL CO LLC,152975665,CHEVRON PHILLIPS CHEMICAL CO LLC,NA,,NA,NO,325,Chemicals,,,,,,,325110,325211,,,,,1324223164904,Chromium compounds (except for chromite ore mined in the Transvaal Region),NO,N090,N090,649475,YES,TRI,YES,Metal complound categories,NO,NO,NO,R,Pounds,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,13.000,1718.000,0.000,0.000,0.000,0.000,0.000,1731.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1731.000,1731.000,0.000,0.000,0.000,1731.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1731.000,,PRODUCTION,1.000
2024,7763WWBCND75NMA,110041626452,WEBCO INDUSTRIES INC. TX DIST. DIV.,750 N. MARTIN LUTHER KING,ORANGE,ORANGE,TX,77630,,,30.094786,-93.780510,,WEBCO INDUSTRIES INC,038326740,WEBCO INDUSTRIES INC,NA,,NA,NO,331,Primary Metals,,,,,,,331210,,,,,,1324223183005,Chromium,NO,0007440473,7440-47-3,150060,YES,TRI,YES,Elemental metals,NO,NO,NO,R,Pounds,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.400,0.000,0.000,0.400,0.000,0.000,0.000,0.000,26762.000,26762.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,26762.400,0.400,0.000,0.000,0.000,0.000,0.400,0.000,0.000,0.000,26762.000,0.000,0.000,26762.400,,PRODUCTION,0.930
2024,7977WPCSBN351RE,110069525954,PECOS BEND GAS PROCESSING PLANT,351 REEVES CR 402,PECOS,REEVES,TX,79772,,,31.498264,-103.526652,,KINETIK HOLDINGS LP,119023736,KINETIK HOLDINGS LP,NA,,NA,NO,211,Natural Gas Processing,,,,,,,211130,,,,,,1324223013739,n-Hexane,NO,0000110543,110-54-3,26740,YES,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,0.000,3338.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3338.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3338.000,0.000,0.000,3338.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3338.000,,PRODUCTION,1.500
2024,7806WFRCCH178PL,110067076504,FRAC-CHEM - PLEASANTON,178 PLEASANTON PARK LN,PLEASANTON,ATASCOSA,TX,78064,,,28.965070,-98.477150,,VINMAR INTERNATIONAL,006944334,VINMAR INTERNATIONAL,NA,,NA,NO,325,Chemicals,,,,,,,325998,,,,,,1324222408674,Methanol,NO,0000067561,67-56-1,4283,YES,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,190.000,190.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,380.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,380.000,0.000,0.000,380.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,380.000,,,
2024,77704NCHSRGULFS,110000464140,LNVA-NORTH REGIONAL TREATMENT PLANT,2655 GULF STATES RD,BEAUMONT,JEFFERSON,TX,77701,,,30.063425,-94.061066,,EXXON MOBIL CORP,038799474,EXXON MOBIL CORP,,,NA,NO,999,Other,,,,,,,221320,,,,,,1324222644890,Dicyclopentadiene,NO,0000077736,77-73-6,6643,NO,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,206.000,0.000,29.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,235.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,235.000,0.000,0.000,235.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,235.000,,ACTIVITY,1.940
2024,77701BMNTREASTE,110041990913,EXXONMOBIL OIL BEAUMONT REFINERY (PART),E END OF BURT ST,BEAUMONT,JEFFERSON,TX,77701,,,30.065833,-94.071388,,EXXON MOBIL CORP,001213214,EXXON MOBIL CORP,,,NA,NO,324,Petroleum,,,,,,,324110,324191,,,,,1324222960270,Ethylene glycol,NO,0000107211,107-21-1,24257,YES,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,,PRODUCTION,0.650
2024,77536SFTYK2027B,110000463365,CLEAN HARBORS DEER PARK LLC,2027 INDEPENDENCE PARKWAY SOUTH,LA PORTE,HARRIS,TX,77571,,,29.728608,-95.089793,,CLEAN HARBORS INC,157793639,CLEAN HARBORS INC,NA,,NA,NO,562,Hazardous Waste,,,,,,,562211,,,,,,1324223103060,Propanil,NO,0000709988,709-98-8,68619,NO,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,0.001,0.014,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.015,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.015,0.000,0.000,0.015,0.000,0.000,0.000,0.000,0.000,0.000,13657.000,0.000,13657.015,,ACTIVITY,1.000
2024,7694WSTHWS4MILE,110007180647,SOUTHWEST OZONA GAS PLANT,4 MILES WEST I. 10 22.5 MILES SOUTH,OZONA,CROCKETT,TX,76943,,,30.444710,-101.466110,,PHILLIPS 66,078423447,,NA,,NA,NO,211,Natural Gas Processing,,,,,,,211130,,,,,,1324223060031,Benzene,NO,0000071432,71-43-2,4754,YES,TRI,NO,Non_Metal,YES,NO,NO,R,Pounds,4.000,1600.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1604.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1200.000,0.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,0.000,0.000,0.000,1202.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1202.000,2806.000,0.000,0.000,1600.000,2.000,1200.000,0.000,0.000,0.000,0.000,8.000,0.000,2810.000,,PRODUCTION,0.830
2024,7826WRVNSN1LNES,110070069215,ARVIN SANGO,1 LONE STAR PASS BUILDING # 6,SAN ANTONIO,BEXAR,TX,78264,,,29.266220,-98.547260,,ARVIN SANGO INC,184697241,ARVIN SANGO INC,NA,,NA,NO,336,Transportation Equipment,,,,,,,336390,,,,,,1324222939427,Nickel,NO,0007440020,7440-02-0,149674,YES,TRI,YES,Elemental metals,YES,NO,NO,R,Pounds,0.700,0.008,0.010,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.718,1.430,0.000,1.430,0.000,1.380,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.100,0.000,0.000,0.000,0.000,0.000,0.000,2.910,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.910,3.628,0.000,0.000,0.718,0.643,2.267,0.000,0.000,0.000,0.000,0.000,0.000,3.628,,PRODUCTION,1.120
2024,77507CNTRL5903G,110008060436,CONTROL SOLUTIONS INC.,5903 GENOA RED BLUFF RD,PASADENA,HARRIS,TX,77507,,,29.637890,-95.104820,,NA,,NA,NA,,NA,NO,325,Chemicals,,,,,,,325320,,,,,,1324223013830,Trifluralin,NO,0001582098,1582-09-8,89060,YES,PBT,NO,Non_Metal,NO,YES,NO,R,Pounds,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,ACTIVITY,1.000
2024,77630RNGSH71MAR,110015976265,CONRAD ORANGE SHIPYARD INC.,710 MARKET STREET,ORANGE,ORANGE,TX,77630,,,30.082359,-93.734518,,CONRAD INDUSTRIES INC,008712785,CONRAD INDUSTRIES INC,NA,,,NO,336,Transportation Equipment,,,,,,,336611,,,,,,1324223095326,Nickel,NO,0007440020,7440-02-0,149674,YES,TRI,YES,Elemental metals,YES,NO,NO,R,Pounds,13.920,0.000,0.860,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,14.780,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,14.780,0.000,0.000,14.780,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,14.780,,ACTIVITY,40.760
2024,77643WSTMNHWY73,110035783658,VEOLIA ES TECHNICAL SOLUTIONS LLC PORT ARTHUR FACILITY,7665 HWY 73,BEAUMONT,JEFFERSON,TX,77705,,,29.853056,-94.095278,,VEOLIA N.A. INC.,081134987,,VEOLIA ENVIRONNEMENT SA,494763675,,NO,562,Hazardous Waste,,,,,,,562211,,,,,,1324223143114,Dichloromethane,NO,0000075092,75-09-2,5306,YES,TRI,NO,Non_Metal,YES,NO,NO,R,Pounds,54.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,54.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,30.000,6033.000,6063.000,0.000,5.000,0.000,0.000,0.000,0.000,5.000,0.000,6068.000,54.000,0.000,0.000,54.000,0.000,0.000,0.000,6063.000,0.000,0.000,322362.000,5.000,328484.000,,ACTIVITY,1.000
2024,7978WBFFLG2833N,110067415906,BUFFALO GAS PLANT,2833 N. FM 1212,STANTON,MARTIN,TX,79782,,,32.190242,-102.004634,,TARGA RESOURCES CORP,827389847,TARGA RESOURCES CORP,NA,,NA,NO,211,Natural Gas Processing,,,,,,,211130,,,,,,1324223121738,Cyclohexane,NO,0000110827,110-82-7,27003,NO,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,65000.000,800.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,65800.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,878.000,0.000,0.000,0.000,0.000,5.000,0.000,0.000,0.000,0.000,0.000,0.000,883.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,883.000,66683.000,0.000,0.000,95.000,5.000,878.000,0.000,0.000,0.000,0.000,39000.000,0.000,39978.000,65705.000,PRODUCTION,1.260
2024,7875WBSYST825EH,110071292469,BAE SYSTEMS INFORMATION & ELECTRONIC SYSTEMS INT,825 E HOWARD LN,AUSTIN,TRAVIS,TX,78753,,,30.410650,-97.652473,,BAE SYSTEMS INC,786429894,BAE SYSTEMS INC,NA,,,NO,334,Computers and Electronic Products,,,,,,,334419,334418,,,,,1324223183789,Lead,NO,0007439921,7439-92-1,149583,NO,PBT,YES,Elemental metals,YES,YES,NO,R,Pounds,0.000,0.800,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.800,0.020,0.000,0.020,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.400,0.420,0.000,703.000,0.000,0.000,0.000,703.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,703.420,1.220,0.000,0.000,0.800,0.013,0.407,0.000,0.000,0.000,703.000,0.000,0.000,704.220,,ACTIVITY,0.990
2024,79912CMDNW1700C,110000466255,INTERNATIONAL WIRE GROUP - CAMDEN WIRE FACILITY,1700 COMMERCE PARK DR,EL PASO,EL PASO,TX,79912,,,31.893320,-106.576150,,INTERNATIONAL WIRE GROUP INC.,883498446,,NA,,NA,NO,331,Primary Metals,,,,,,,331420,,,,,,1324222935951,Copper,NO,0007440508,7440-50-8,150086,NO,TRI,YES,Elemental metals,NO,NO,NO,R,Pounds,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,438.000,0.000,0.000,0.000,0.000,0.000,0.000,438.000,0.000,305884.000,0.000,0.000,0.000,305884.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,306322.000,438.000,0.000,0.000,0.000,438.000,0.000,0.000,0.000,0.000,305884.000,0.000,0.000,306322.000,,PRODUCTION,0.530
2024,76031JHBPC82SPA,110021017914,JAMES HARDIE BUILDING PRODUCTS CLEBURNE,820 SPARKS DR,CLEBURNE,JOHNSON,TX,76031,,,32.401070,-97.407980,,JAMES HARDIE BUILDING PRODUCTS INC,174385328,JAMES HARDIE BUILDING PRODUCTS INC,NA,,NA,NO,327,Nonmetallic Mineral Product,,,,,,,327390,,,,,,1324223090743,Manganese compounds,NO,N450,N450,650010,YES,TRI,YES,Metal complound categories,NO,NO,NO,R,Pounds,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,PRODUCTION,1.000
2024,77592TXSCTLOOP1,110032911669,VALERO REFINING-TEXAS LP,1301 LOOP 197 S,TEXAS CITY,GALVESTON,TX,77590,,,29.408131,-94.912433,,VALERO ENERGY CORP,079391280,VALERO ENERGY CORP,NA,,NA,NO,324,Petroleum,,,,,,,324110,,,,,,1324223006406,Phenol,NO,0000108952,108-95-2,25510,YES,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,50.000,240.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,290.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.900,1.000,0.000,0.000,0.000,0.000,0.000,2.900,0.000,0.000,9.100,0.000,0.000,9.100,0.000,0.000,0.000,0.000,1.100,0.000,0.000,0.000,0.000,1.100,0.000,13.100,292.900,0.000,0.000,290.000,2.900,0.000,22640.000,0.000,0.000,9.100,45714.000,1.100,68657.100,,PRODUCTION,0.960
2024,7611WMTVFR32NSY,110040863385,GLOBAL FORT WORTH TERMINAL,3200 N SYLVANIA AVE,FORT WORTH,TARRANT,TX,76111,,,32.801810,-97.308450,,GLOBAL PARTNERS LP,602580867,GLOBAL PARTNERS LP,NA,,NA,NO,4247,Petroleum Bulk Terminals,,,,,,,424710,,,,,,1324222956359,Benzene,NO,0000071432,71-43-2,4754,YES,TRI,NO,Non_Metal,YES,NO,NO,R,Pounds,112.000,116.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,228.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,228.000,0.000,0.000,228.000,0.000,0.000,0.000,0.000,0.000,0.000,410.000,0.000,638.000,,PRODUCTION,1.010
2024,77978FRMSPPOBOX,110018925957,FORMOSA PLASTICS CORP TEXAS,201 FORMOSA DR,POINT COMFORT,CALHOUN,TX,77978,,,28.697590,-96.542101,,FORMOSA PLASTICS CORP USA,039944004,FORMOSA PLASTICS CORP USA,NA,,,NO,325,Chemicals,,,,,,,325211,325199,,,,,1324222890030,Chlorobenzene,NO,0000108907,108-90-7,25478,YES,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,482938.000,0.000,0.000,3506.000,0.000,486444.000,0.000,486444.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,179463.000,0.000,0.000,486444.000,665907.000,,PRODUCTION,1.120
2024,76307PGGNDI44EA,110000460117,VITRO FLAT GLASS LLC WORKS 4,7400 CENTRAL FWY N,WICHITA FALLS,WICHITA,TX,76305,,,33.996428,-98.553358,,VITRO FLAT GLASS LLC,080422859,VITRO FLAT GLASS LLC,NA,,,NO,327,Nonmetallic Mineral Product,,,,,,,327211,,,,,,1324223139205,Cobalt  And Cobalt Compounds,YES,N096,N096,649970,YES,TRI,YES,Metal complound categories,YES,NO,NO,R,Pounds,13.230,264.690,16.620,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,294.540,1.950,0.000,1.950,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,44.530,47.110,0.000,0.000,0.000,0.000,0.000,93.590,0.000,0.000,193.450,0.000,0.000,193.450,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,287.040,388.130,0.000,0.000,294.540,92.264,1.326,0.000,0.000,1640.470,193.450,0.000,0.000,2222.050,,PRODUCTION,0.920
